species,temperature,irradiance,growth rate,daylength,environment,taxon,reference
Microcystis ichthyoblabe,10,440,0.272340426,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,15,15,0.357446809,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,15,28,0.429787234,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,15,30,0.442553191,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,15,42,0.54893617,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,15,55,0.612765957,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,15,75,0.638297872,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,15,120,0.646808511,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,15,165,0.612765957,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,15,260,0.574468085,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,15,300,0.574468085,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,15,440,0.45106383,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,20,15,0.378723404,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,20,28,0.404255319,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,20,30,0.510638298,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,20,42,0.587234043,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,20,55,0.646808511,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,20,75,0.744680851,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,20,120,0.842553191,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,20,165,0.817021277,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,20,260,0.817021277,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,20,300,0.791489362,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,20,440,0.693617021,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,25,15,0.439466667,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,25,28,0.503466667,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,25,30,0.5504,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,25,42,0.669866667,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,25,55,0.733866667,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,25,75,0.827733333,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,25,120,0.913066667,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,25,165,1.024,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,25,260,0.951466667,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,25,300,0.925866667,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,25,440,0.827733333,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,30,15,0.503466667,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,30,28,0.610133333,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,30,30,0.648533333,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,30,42,0.682666667,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,30,55,0.802133333,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,30,75,0.891733333,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,30,120,1.0368,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,30,165,1.130666667,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,30,260,1.2416,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,30,300,1.181866667,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,30,440,0.9856,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,35,15,0.5376,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,35,28,0.644266667,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,35,30,0.669866667,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,35,42,0.7424,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,35,55,0.814933333,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,35,75,0.878933333,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,35,120,1.117866667,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,35,165,1.216,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,35,260,1.314133333,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,35,300,1.2672,15,freshwater,cyanobacteria,20
Microcystis ichthyoblabe,35,440,1.105066667,15,freshwater,cyanobacteria,20
Nannochloropsis oceanica,14.5,34,0.638392857,24,marine,,21
Nannochloropsis oceanica,14.5,44,0.607142857,24,marine,,21
Nannochloropsis oceanica,14.5,54,0.580357143,24,marine,,21
Nannochloropsis oceanica,14.5,61,0.575892857,24,marine,,21
Nannochloropsis oceanica,14.5,72,0.571428571,24,marine,,21
Nannochloropsis oceanica,14.5,80,0.549107143,24,marine,,21
Nannochloropsis oceanica,17.3,34,0.839285714,24,marine,,21
Nannochloropsis oceanica,17.3,44,0.84375,24,marine,,21
Nannochloropsis oceanica,17.3,54,0.848214286,24,marine,,21
Nannochloropsis oceanica,17.3,61,0.84375,24,marine,,21
Nannochloropsis oceanica,17.3,72,0.852678571,24,marine,,21
Nannochloropsis oceanica,17.3,80,0.830357143,24,marine,,21
Nannochloropsis oceanica,19.6,34,1.03125,24,marine,,21
Nannochloropsis oceanica,19.6,44,1.098214286,24,marine,,21
Nannochloropsis oceanica,19.6,54,1.084821429,24,marine,,21
Nannochloropsis oceanica,19.6,61,1.116071429,24,marine,,21
Nannochloropsis oceanica,19.6,72,1.107142857,24,marine,,21
Nannochloropsis oceanica,19.6,80,1.142857143,24,marine,,21
Nannochloropsis oceanica,22.7,34,1.15625,24,marine,,21
Nannochloropsis oceanica,22.7,44,1.258928571,24,marine,,21
Nannochloropsis oceanica,22.7,54,1.325892857,24,marine,,21
Nannochloropsis oceanica,22.7,61,1.34375,24,marine,,21
Nannochloropsis oceanica,22.7,72,1.348214286,24,marine,,21
Nannochloropsis oceanica,22.7,80,1.370535714,24,marine,,21
Nannochloropsis oceanica,25.6,34,1.214285714,24,marine,,21
Nannochloropsis oceanica,25.6,44,1.321428571,24,marine,,21
Nannochloropsis oceanica,25.6,54,1.424107143,24,marine,,21
Nannochloropsis oceanica,25.6,61,1.491071429,24,marine,,21
Nannochloropsis oceanica,25.6,72,1.53125,24,marine,,21
Nannochloropsis oceanica,25.6,80,1.571428571,24,marine,,21
Nannochloropsis oceanica,29.1,34,1.125,24,marine,,21
Nannochloropsis oceanica,29.1,44,1.209821429,24,marine,,21
Nannochloropsis oceanica,29.1,54,1.294642857,24,marine,,21
Nannochloropsis oceanica,29.1,61,1.352678571,24,marine,,21
Nannochloropsis oceanica,29.1,72,1.491071429,24,marine,,21
Nannochloropsis oceanica,29.1,80,1.607142857,24,marine,,21
Nannochloropsis oceanica,32.4,34,0.878331304,24,marine,,21
Nannochloropsis oceanica,32.4,44,0.333679992,24,marine,,21
Nannochloropsis oceanica,32.4,54,0.436367018,24,marine,,21
Nannochloropsis oceanica,32.4,61,0.998867018,24,marine,,21
Nannochloropsis oceanica,32.4,72,0.753322849,24,marine,,21
Nannochloropsis oceanica,32.4,80,0.789037135,24,marine,,21
Nannochloropsis oceanica,35.7,34,0,24,marine,,21
Nannochloropsis oceanica,35.7,44,0,24,marine,,21
Nannochloropsis oceanica,35.7,54,0,24,marine,,21
Nannochloropsis oceanica,35.7,61,0,24,marine,,21
Nannochloropsis oceanica,35.7,72,0,24,marine,,21
Nannochloropsis oceanica,35.7,80,0,24,marine,,21
Pseudochattonella farcimen,4,14,0.030769231,14,marine,,22
Pseudochattonella farcimen,4,20,0.111538462,14,marine,,22
Pseudochattonella farcimen,4,22,0.088461538,14,marine,,22
Pseudochattonella farcimen,4,30,0.161538462,14,marine,,22
Pseudochattonella farcimen,4,30,0.276923077,14,marine,,22
Pseudochattonella farcimen,4,47,0.165384615,14,marine,,22
Pseudochattonella farcimen,4,63,0.126923077,14,marine,,22
Pseudochattonella farcimen,4,77,0.123076923,14,marine,,22
Pseudochattonella farcimen,4,88,0.123076923,14,marine,,22
Pseudochattonella farcimen,4,97,0.111538462,14,marine,,22
Pseudochattonella farcimen,6,7,0.023076923,14,marine,,22
Pseudochattonella farcimen,6,14,0.088461538,14,marine,,22
Pseudochattonella farcimen,6,20,0.2,14,marine,,22
Pseudochattonella farcimen,6,22,0.226923077,14,marine,,22
Pseudochattonella farcimen,6,30,0.3,14,marine,,22
Pseudochattonella farcimen,6,30,0.307692308,14,marine,,22
Pseudochattonella farcimen,6,47,0.361538462,14,marine,,22
Pseudochattonella farcimen,6,63,0.407692308,14,marine,,22
Pseudochattonella farcimen,6,77,0.392307692,14,marine,,22
Pseudochattonella farcimen,6,88,0.388461538,14,marine,,22
Pseudochattonella farcimen,6,97,0.338461538,14,marine,,22
Pseudochattonella farcimen,6,97,0.373076923,14,marine,,22
Pseudochattonella farcimen,11,20,0.092307692,14,marine,,22
Pseudochattonella farcimen,11,22,0.261538462,14,marine,,22
Pseudochattonella farcimen,11,30,0.265384615,14,marine,,22
Pseudochattonella farcimen,11,30,0.353846154,14,marine,,22
Pseudochattonella farcimen,11,47,0.434615385,14,marine,,22
Pseudochattonella farcimen,11,63,0.45,14,marine,,22
Pseudochattonella farcimen,11,77,0.473076923,14,marine,,22
Pseudochattonella farcimen,11,88,0.45,14,marine,,22
Pseudochattonella farcimen,11,97,0.526923077,14,marine,,22
Pseudochattonella farcimen,11,97,0.446153846,14,marine,,22
Pseudochattonella farcimen,13,20,0.05,14,marine,,22
Pseudochattonella farcimen,13,22,0.292307692,14,marine,,22
Pseudochattonella farcimen,13,30,0.288461538,14,marine,,22
Pseudochattonella farcimen,13,30,0.361538462,14,marine,,22
Pseudochattonella farcimen,13,47,0.419230769,14,marine,,22
Pseudochattonella farcimen,13,63,0.434615385,14,marine,,22
Pseudochattonella farcimen,13,77,0.457692308,14,marine,,22
Pseudochattonella farcimen,13,88,0.438461538,14,marine,,22
Pseudochattonella farcimen,13,97,0.576923077,14,marine,,22
Pseudochattonella farcimen,13,97,0.461538462,14,marine,,22
Pseudochattonella farcimen,16,20,0.038461538,14,marine,,22
Pseudochattonella farcimen,16,22,0.25,14,marine,,22
Pseudochattonella farcimen,16,30,0.319230769,14,marine,,22
Pseudochattonella farcimen,16,30,0.35,14,marine,,22
Pseudochattonella farcimen,16,47,0.4,14,marine,,22
Pseudochattonella farcimen,16,63,0.411538462,14,marine,,22
Pseudochattonella farcimen,16,77,0.423076923,14,marine,,22
Pseudochattonella farcimen,16,88,0.415384615,14,marine,,22
Pseudochattonella farcimen,16,97,0.596153846,14,marine,,22
Pseudochattonella farcimen,16,97,0.403846154,14,marine,,22
Pseudochattonella farcimen,20,7,0,14,marine,,22
Pseudochattonella farcimen,20,14,0,14,marine,,22
Pseudochattonella farcimen,20,20,0,14,marine,,22
Pseudochattonella farcimen,20,22,0,14,marine,,22
Pseudochattonella farcimen,20,30,0,14,marine,,22
Pseudochattonella farcimen,20,47,0,14,marine,,22
Pseudochattonella farcimen,20,63,0,14,marine,,22
Pseudochattonella farcimen,20,77,0,14,marine,,22
Pseudochattonella farcimen,20,88,0,14,marine,,22
Pseudochattonella farcimen,20,97,0,14,marine,,22
Ankistrodesmus falcatus,5,3,0.190064795,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,5,13,0.321537354,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,5,40,0.677078141,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,5,46,0.762695907,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,5,60,0.796699341,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,5,82,0.910007199,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,5,256,0.364733898,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,5,360,0.2574071,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,5,452,0.246774104,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,5,576,0.180428643,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,5,610,0.144763804,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,10,4,0.315087013,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,10,16,0.375178255,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,10,45,0.771111262,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,10,54,0.680116306,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,10,61,0.831597597,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,10,92,0.91949354,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,10,256,0.461679024,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,10,360,0.221635069,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,10,452,0.177187058,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,10,576,0.207819146,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,10,610,0.236216487,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,15,6,0.144214004,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,15,17,0.327932014,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,15,63,0.618481534,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,15,64,0.703512686,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,15,89,0.750941878,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,15,128,0.85153078,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,15,256,0.696709219,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,15,360,0.429033005,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,15,452,0.36292476,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,15,576,0.33844203,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,15,610,0.268749162,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,20,6,0.39915819,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,20,17,0.537256857,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,20,64,0.80881439,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,20,80,1.058354409,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,20,100,1.086045524,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,20,177,1.157254764,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,20,256,1.065086427,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,20,360,0.889943202,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,20,452,0.818672426,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,20,576,0.808543632,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,20,610,0.641301605,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,25,8,0.092178396,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,25,22,0.302578699,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,25,70,0.542051965,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,25,105,0.773817231,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,25,151,0.803965161,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,25,230,0.980821617,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,25,256,0.826221858,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,25,360,0.737280579,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,25,452,0.673307844,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,25,576,0.625532903,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,25,610,0.432600809,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,30,7,0.290837,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,30,20,0.43012156,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,30,69,0.881659085,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,30,112,1.035883859,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,30,157,1.137370423,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,30,242,1.18163174,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,30,256,1.142839386,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,30,360,1.062632063,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,30,452,0.995003356,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,30,576,0.975563676,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,30,610,0.555025232,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,35,8,0.308688805,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,35,22,0.512908504,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,35,74,0.909778352,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,35,125,1.214778138,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,35,177,1.23127455,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,35,256,1.157739281,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,35,256,1.256533915,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,35,360,0.948274066,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,35,452,0.84276321,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,35,576,0.628064736,12,freshwater,chlorophyte,23
Ankistrodesmus falcatus,35,610,0.177845049,12,freshwater,chlorophyte,23
Planktothrix agardhii,5,10,0.149012271,12,freshwater,cyanobacteria,23
Planktothrix agardhii,5,13,0.291788184,12,freshwater,cyanobacteria,23
Planktothrix agardhii,5,26,0.21343018,12,freshwater,cyanobacteria,23
Planktothrix agardhii,5,42,0.284341239,12,freshwater,cyanobacteria,23
Planktothrix agardhii,5,47,0.336139694,12,freshwater,cyanobacteria,23
Planktothrix agardhii,5,60,0.309726884,12,freshwater,cyanobacteria,23
Planktothrix agardhii,5,65,0.2771144,12,freshwater,cyanobacteria,23
Planktothrix agardhii,5,84,0.367394853,12,freshwater,cyanobacteria,23
Planktothrix agardhii,5,256,0.069590418,12,freshwater,cyanobacteria,23
Planktothrix agardhii,5,360,0.001247272,12,freshwater,cyanobacteria,23
Planktothrix agardhii,5,452,0.00476898,12,freshwater,cyanobacteria,23
Planktothrix agardhii,5,576,0.000770374,12,freshwater,cyanobacteria,23
Planktothrix agardhii,5,610,0,12,freshwater,cyanobacteria,23
Planktothrix agardhii,10,6,0.0581903,12,freshwater,cyanobacteria,23
Planktothrix agardhii,10,15,0.304042791,12,freshwater,cyanobacteria,23
Planktothrix agardhii,10,23,0.2327612,12,freshwater,cyanobacteria,23
Planktothrix agardhii,10,43,0.400835303,12,freshwater,cyanobacteria,23
Planktothrix agardhii,10,49,0.348983044,12,freshwater,cyanobacteria,23
Planktothrix agardhii,10,61,0.407112283,12,freshwater,cyanobacteria,23
Planktothrix agardhii,10,69,0.348775439,12,freshwater,cyanobacteria,23
Planktothrix agardhii,10,90,0.393850024,12,freshwater,cyanobacteria,23
Planktothrix agardhii,10,256,0.217276352,12,freshwater,cyanobacteria,23
Planktothrix agardhii,10,360,0.106146923,12,freshwater,cyanobacteria,23
Planktothrix agardhii,10,452,0.124562657,12,freshwater,cyanobacteria,23
Planktothrix agardhii,10,576,0.052023227,12,freshwater,cyanobacteria,23
Planktothrix agardhii,10,610,0.045245553,12,freshwater,cyanobacteria,23
Planktothrix agardhii,15,6,0.038523725,12,freshwater,cyanobacteria,23
Planktothrix agardhii,15,19,0.36635977,12,freshwater,cyanobacteria,23
Planktothrix agardhii,15,22,0.231276579,12,freshwater,cyanobacteria,23
Planktothrix agardhii,15,60,0.468813111,12,freshwater,cyanobacteria,23
Planktothrix agardhii,15,62,0.417342388,12,freshwater,cyanobacteria,23
Planktothrix agardhii,15,66,0.340124101,12,freshwater,cyanobacteria,23
Planktothrix agardhii,15,87,0.455658668,12,freshwater,cyanobacteria,23
Planktothrix agardhii,15,126,0.468105358,12,freshwater,cyanobacteria,23
Planktothrix agardhii,15,256,0.235193625,12,freshwater,cyanobacteria,23
Planktothrix agardhii,15,360,0.189067658,12,freshwater,cyanobacteria,23
Planktothrix agardhii,15,452,0.168786875,12,freshwater,cyanobacteria,23
Planktothrix agardhii,15,576,0.186736954,12,freshwater,cyanobacteria,23
Planktothrix agardhii,15,610,0.167066303,12,freshwater,cyanobacteria,23
Planktothrix agardhii,20,3,0.025732475,12,freshwater,cyanobacteria,23
Planktothrix agardhii,20,18,0.367363334,12,freshwater,cyanobacteria,23
Planktothrix agardhii,20,29,0.315508868,12,freshwater,cyanobacteria,23
Planktothrix agardhii,20,56,0.418146629,12,freshwater,cyanobacteria,23
Planktothrix agardhii,20,66,0.346962375,12,freshwater,cyanobacteria,23
Planktothrix agardhii,20,82,0.501454603,12,freshwater,cyanobacteria,23
Planktothrix agardhii,20,101,0.410721459,12,freshwater,cyanobacteria,23
Planktothrix agardhii,20,181,0.454176962,12,freshwater,cyanobacteria,23
Planktothrix agardhii,20,256,0.336421068,12,freshwater,cyanobacteria,23
Planktothrix agardhii,20,360,0.269691916,12,freshwater,cyanobacteria,23
Planktothrix agardhii,20,452,0.20965759,12,freshwater,cyanobacteria,23
Planktothrix agardhii,20,576,0.213431037,12,freshwater,cyanobacteria,23
Planktothrix agardhii,20,610,0.219127725,12,freshwater,cyanobacteria,23
Planktothrix agardhii,25,6,0.045037215,12,freshwater,cyanobacteria,23
Planktothrix agardhii,25,18,0.238309176,12,freshwater,cyanobacteria,23
Planktothrix agardhii,25,28,0.212307805,12,freshwater,cyanobacteria,23
Planktothrix agardhii,25,58,0.36650426,12,freshwater,cyanobacteria,23
Planktothrix agardhii,25,71,0.333953579,12,freshwater,cyanobacteria,23
Planktothrix agardhii,25,104,0.352597689,12,freshwater,cyanobacteria,23
Planktothrix agardhii,25,147,0.345215944,12,freshwater,cyanobacteria,23
Planktothrix agardhii,25,228,0.36283175,12,freshwater,cyanobacteria,23
Planktothrix agardhii,25,256,0.388025169,12,freshwater,cyanobacteria,23
Planktothrix agardhii,25,360,0.32128342,12,freshwater,cyanobacteria,23
Planktothrix agardhii,25,452,0.338654392,12,freshwater,cyanobacteria,23
Planktothrix agardhii,25,576,0.245617471,12,freshwater,cyanobacteria,23
Planktothrix agardhii,25,610,0.173868867,12,freshwater,cyanobacteria,23
Planktothrix agardhii,30,22,0.215213244,12,freshwater,cyanobacteria,23
Planktothrix agardhii,30,56,0.410548341,12,freshwater,cyanobacteria,23
Planktothrix agardhii,30,71,0.469050403,12,freshwater,cyanobacteria,23
Planktothrix agardhii,30,119,0.428777156,12,freshwater,cyanobacteria,23
Planktothrix agardhii,30,160,0.434426734,12,freshwater,cyanobacteria,23
Planktothrix agardhii,30,245,0.386805342,12,freshwater,cyanobacteria,23
Planktothrix agardhii,30,256,0.386509939,12,freshwater,cyanobacteria,23
Planktothrix agardhii,30,360,0.299304573,12,freshwater,cyanobacteria,23
Planktothrix agardhii,30,452,0.12091821,12,freshwater,cyanobacteria,23
Planktothrix agardhii,30,576,0.007052742,12,freshwater,cyanobacteria,23
Planktothrix agardhii,30,610,0.006289618,12,freshwater,cyanobacteria,23
Planktothrix agardhii,35,21,0.196265177,12,freshwater,cyanobacteria,23
Planktothrix agardhii,35,71,0.431224912,12,freshwater,cyanobacteria,23
Planktothrix agardhii,35,125,0.167767833,12,freshwater,cyanobacteria,23
Planktothrix agardhii,35,176,0.153531626,12,freshwater,cyanobacteria,23
Planktothrix agardhii,35,256,0.000922486,12,freshwater,cyanobacteria,23
Planktothrix agardhii,35,262,0.092622603,12,freshwater,cyanobacteria,23
Planktothrix agardhii,35,360,0.005210801,12,freshwater,cyanobacteria,23
Planktothrix agardhii,35,452,0.003191304,12,freshwater,cyanobacteria,23
Planktothrix agardhii,35,576,0.007030841,12,freshwater,cyanobacteria,23
Planktothrix agardhii,35,610,0.006208083,12,freshwater,cyanobacteria,23
Closterium parvulum,5,10,0.059,14,freshwater,desmid,24
Closterium parvulum,5,40,0.08,14,freshwater,desmid,24
Closterium parvulum,5,70,0.061,14,freshwater,desmid,24
Closterium parvulum,5,100,0.095,14,freshwater,desmid,24
Closterium parvulum,10,10,0.2,14,freshwater,desmid,24
Closterium parvulum,10,40,0.175,14,freshwater,desmid,24
Closterium parvulum,10,70,0.164,14,freshwater,desmid,24
Closterium parvulum,10,100,0.134,14,freshwater,desmid,24
Closterium parvulum,15,10,0.182,14,freshwater,desmid,24
Closterium parvulum,15,40,0.236,14,freshwater,desmid,24
Closterium parvulum,15,70,0.241,14,freshwater,desmid,24
Closterium parvulum,15,100,0.248,14,freshwater,desmid,24
Closterium parvulum,20,10,0.164,14,freshwater,desmid,24
Closterium parvulum,20,40,0.257,14,freshwater,desmid,24
Closterium parvulum,20,70,0.309,14,freshwater,desmid,24
Closterium parvulum,20,100,0.293,14,freshwater,desmid,24
Closterium parvulum,25,10,0.168,14,freshwater,desmid,24
Closterium parvulum,25,40,0.28,14,freshwater,desmid,24
Closterium parvulum,25,70,0.336,14,freshwater,desmid,24
Closterium parvulum,25,100,0.33,14,freshwater,desmid,24
Closterium parvulum,30,10,0,14,freshwater,desmid,24
Closterium parvulum,30,40,0,14,freshwater,desmid,24
Closterium parvulum,30,70,0,14,freshwater,desmid,24
Closterium parvulum,30,100,0,14,freshwater,desmid,24
Monoraphidium contortum,5,10,0.25,14,freshwater,chlorophyte,24
Monoraphidium contortum,5,40,0.322,14,freshwater,chlorophyte,24
Monoraphidium contortum,5,70,0.293,14,freshwater,chlorophyte,24
Monoraphidium contortum,5,100,0.34,14,freshwater,chlorophyte,24
Monoraphidium contortum,10,10,0.35,14,freshwater,chlorophyte,24
Monoraphidium contortum,10,40,0.478,14,freshwater,chlorophyte,24
Monoraphidium contortum,10,70,0.516,14,freshwater,chlorophyte,24
Monoraphidium contortum,10,100,0.514,14,freshwater,chlorophyte,24
Monoraphidium contortum,15,10,0.292,14,freshwater,chlorophyte,24
Monoraphidium contortum,15,40,0.431,14,freshwater,chlorophyte,24
Monoraphidium contortum,15,70,0.574,14,freshwater,chlorophyte,24
Monoraphidium contortum,15,100,0.515,14,freshwater,chlorophyte,24
Monoraphidium contortum,20,10,0.25,14,freshwater,chlorophyte,24
Monoraphidium contortum,20,40,0.418,14,freshwater,chlorophyte,24
Monoraphidium contortum,20,70,0.573,14,freshwater,chlorophyte,24
Monoraphidium contortum,20,100,0.614,14,freshwater,chlorophyte,24
Monoraphidium contortum,25,10,0.176,14,freshwater,chlorophyte,24
Monoraphidium contortum,25,40,0.34,14,freshwater,chlorophyte,24
Monoraphidium contortum,25,70,0.38,14,freshwater,chlorophyte,24
Monoraphidium contortum,25,100,0.43,14,freshwater,chlorophyte,24
Monoraphidium contortum,30,10,0.013,14,freshwater,chlorophyte,24
Monoraphidium contortum,30,40,0.015,14,freshwater,chlorophyte,24
Monoraphidium contortum,30,70,0.015,14,freshwater,chlorophyte,24
Monoraphidium contortum,30,100,0.018,14,freshwater,chlorophyte,24
Oocystella mongolica,5,10,0.098,14,freshwater,chlorophyte,24
Oocystella mongolica,5,40,0.123,14,freshwater,chlorophyte,24
Oocystella mongolica,5,70,0.116,14,freshwater,chlorophyte,24
Oocystella mongolica,5,100,0.159,14,freshwater,chlorophyte,24
Oocystella mongolica,10,10,0.125,14,freshwater,chlorophyte,24
Oocystella mongolica,10,40,0.22,14,freshwater,chlorophyte,24
Oocystella mongolica,10,70,0.25,14,freshwater,chlorophyte,24
Oocystella mongolica,10,100,0.243,14,freshwater,chlorophyte,24
Oocystella mongolica,15,10,0.095,14,freshwater,chlorophyte,24
Oocystella mongolica,15,40,0.234,14,freshwater,chlorophyte,24
